Tweets	Country	Compound	Analysis
 It’s unbelievable that this study even needs to be done. Having issues with your identity is a psycho… 	GB	0.2023	Positive
No real side effects from the jab so far. Apart from feeling extremely tired earlier and having a nap. And a sore/t… 	GB	-0.5984	Negative
 Thank you!  How were your side effects &amp; how long did they last?	GB	0.4199	Positive
 Glad to hear you haven't suffered too much form side effects. Thank you, will need it 	GB	0.798	Positive
 Ooh, hope no side effects for you! I have my first in just over a week  watching #eurovision just… 	GB	0.2481	Positive
 You are only in 2.5 currently then so should be free of interference.Had my 2nd AZ last Sunday, no s… 	GB	0.3321	Positive
 I got no side effects from the second jab. Took some paracetamol throughout the day though so that could have helped.	GB	-0.296	Negative
I feel watching  #GER entry that my second jab side effects have kicked in #Eurovision	GB	0.0	Neutral
Do the vaccine side effects involve hallucinations? Because I think they might have just set in #ger #Eurovision	GB	0.0	Neutral
 Definitely - not everyone has side effects so hopefully you’ll be lucky.	GB	0.8398	Positive
_nara    The numbers of post-vaccination deaths and serious side-effects tends to argue against that.	GB	-0.4019	Negative
 _iceburg  Can't watch that right now but anecdotes only inform what to look… 	GB	0.0	Neutral
_alex Side effects kicked in yet?	GB	0.0	Neutral
Subjects report feelings of joy and satiation. Side effects include salivation, and in extreme cases, instances of… 	GB	0.5859	Positive
 Me too my arms aching but at the moment that’s it side effects wise	GB	0.4678	Positive
 Do you know which one you’re getting dude? If it’s AZ, I’d recommend taking paracetamol from a couple o… 	GB	0.3612	Positive
_Pine I had side effects, it was rubbish, would still rather that than getting Covid. Short term pain for long term gain. 🤷‍♀️	GB	0.0258	Positive
_iceburg   So you know that yellow card reports are NOT reports of vaccine side effects then?	GB	0.0	Neutral
  Same as flu jab but more side effects. Your child stands a 99.97 chance of dying from some… 	GB	0.1779	Positive
 _Gypsy_Jew See? It’s so wrong! As if 12 years olds are going to research the ingredients and pos… 	GB	-0.6466	Negative
 I hope you have no side effects Tracey and it sounds lovely where you live. I would love it there xx	GB	0.8658	Positive
...and no side effects #getvaccinated	GB	-0.296	Negative
So the side effects from the second jab of AstraZeneca are meant to be less bad... I’m six hours post jab and feel… 	GB	0.0	Neutral
 Excellent film as is (apart from the monster, obviously). But, IMHO, one which could be remade now… 	GB	0.5719	Positive
“We’ve never seen this level of side effects for any vaccine without the FDA taking action,” stated Dr. Angelina Fa… 	GB	0.0	Neutral
  Thanks MichaelThats convinced me to go have the jab a couple of years before the clinica… 	GB	0.6808	Positive
That weird moment when the vein on the left side of your head is pulsing crazy and you can literally hear sound effects.	GB	-0.4767	Negative
 So pleased you’re all ok now Helen. I had a very impressive immune response to the first vaccinati… 	GB	0.8876	Positive
Had my second Covid jab yesterday. Pleased to report the side effects are non-existent this time, which is nice as… 	GB	0.6908	Positive
Side effects: a small cry.I know we’re a long way from out of the woods; and I know human beings can be unimagina… 	GB	0.0	Neutral
 Had my 2nd a week ago, no real side effects like the 1st, my arm didn’t ache that much as well.	GB	-0.0516	Negative
 One of our volunteers had an allergic reaction to the first dose but as far as I know was absolutel… 	GB	-0.1531	Negative
Over two days since our vaccine and I am just starting to feel like I did the last time.  Hope the side effects are… 	GB	0.6597	Positive
 same here, I have been for a few weeks now. First jab, nearly the whole hog of side effects and aching… 	GB	0.0	Neutral
_lou Rest up Lou, hope you have very little side effects 🤞	GB	0.4404	Positive
Second jab done. 🤞 side effects are not as bad this time. But hey it's worth it! #GetVaccinated  	GB	0.6177	Positive
 Same one as I had.Just had a bit of a headache that day and a sore arm for a couple of days Hopefully… 	GB	-0.3612	Negative
 Nearly 38 million have had the vacine in this Country with only a tiny % of adverse side effects!	GB	-0.4199	Negative
No real side effects to report. Slightly sore arm and a bit tired...though the latter it probably more down to the… 	GB	-0.5279	Negative
_Wildfire Look after yourself within the next 24 hours for potential side effects, after that you’ll be as bright as rain	GB	0.4404	Positive
Had my second AstraZeneca jab yesterday. Zero side effects, feeling great! ☺️#AstraZeneca #NHS #CovidVaccine… 	GB	0.7088	Positive
 Yes. Just hoping no side effects this time.	GB	0.5106	Positive
 🤞for an easing of side effects today.	GB	0.25	Positive
 Such good news! I have my second next week. Hope you have a good weekend and no side effects. It seems… 	GB	0.7777	Positive
First the Indian Variant, then the Yorkshire Variant and now the Ditton Priors Variant. Side effects are massive fe… 	GB	0.0	Neutral
  had mine Thursday, no side effects at all..	GB	-0.296	Negative
 I was fortunate to not have any side effects. Get the paracetamols down you and drink plenty of water 	GB	0.4404	Positive
"Try high dose ""allopathy"" for 1year especially steroids/insulins/cancer medicines etc. With kind of side effects/re… "	GB	0.0	Neutral
  Yeah I had covid last year. Brutal. It was just the fact that it’s Saturday and had the j… 	GB	-0.4404	Negative
 I had mine two days ago. Only side effects of #PfizerVaccine is sore arm. Was my first vaccine 	GB	-0.3612	Negative
 The trouble is you can keep showing these people evidence and they choose to sweep it aside, with disb… 	GB	-0.4019	Negative
At least the side effects from my second vaccine left it until the end of the show to kick in 🥵🥶🥱 Glad to be home … 	GB	0.4588	Positive
 Fingers crossed you get no side effects brother. I was rough from the Oxford one	GB	-0.296	Negative
 Any side effects? When I had my first jab I felt a bit lethargic for the day but nothing serious… nothing… 	GB	-0.1531	Negative
Revising for the FRCS and I’m sure I’d be laughed off the UTI station if I said an antibiotic had these side effect… 	GB	0.6486	Positive
Only side effects so far have been a sore arm, and I’m now very tired. Considering myself lucky, and heading to bed early tonight.	GB	-0.4391	Negative
  That vaccine took the form of a neutralised culture of the actual virus. The duration… 	GB	0.0	Neutral
 Will be watching out for my wife then, she had that one. She went through the side effects list and was like 🤢	GB	0.3612	Positive
 I'm alright thank you, had me covid jab today at 12 so just waiting to see if I get any side effec… 	GB	0.5423	Positive
 Well, least your vaccinated now. It might be something to call the GP about or these is a number and we… 	GB	0.34	Positive
 have you had COVID-19? I've heard (anecdotally) that people get fewer side effects with AZ vaccine if they have	GB	0.0	Neutral
3 days after receiving a vaccine on a blinded trial, I get the official NHS text message saying I'm at the top of t… 	GB	0.2023	Positive
 I had AZ twice and I had no side effects at all.	GB	-0.296	Negative
 Yeah I’m worried about side effects, just as I’m busy and have Porter but other than that I’ve no apprehension 	GB	-0.7876	Negative
 Learning Ruby taught me how to structure my PHP code better. It encouraged me to learn about testing.Lea… 	GB	0.6597	Positive
    It is when 99% (probably 100%) are lying about side effects t… 	GB	-0.5267	Negative
 Afternoon! From what I've seen and heard, being properly hydrated really helps to ward off the side effects. Take care.	GB	0.7495	Positive
Fab Friday!  Excellent service #NHS  phlebotomy #MaryPotter health centre Investigation of… 	GB	0.7901	Positive
 Fit young soldiers that won't need medical attention, make a full recovery &amp; gain natural immunity don… 	GB	0.8126	Positive
 Wait ‘till you get the second one bro, I’ve heard that one’s worse with said side-effects. I better be p… 	GB	-0.0516	Negative
    no of course not... the woman who believes the BBC news and believes GO… 	GB	-0.296	Negative
   Oh I didn't see it, as your posting on a thread about people who know peopl… 	GB	0.0	Neutral
Just had my 1st #CovidVaccine and I feel absolutely fine! No side effects at all and did you know that you can now… 	GB	-0.1723	Negative
Just had my first #CovidVaccine and despite all of the concern and the wild conspiracy theories, I feel absolutely… 	GB	-0.5267	Negative
_mclennan   The VRAES Adverse vaccination reactions figures are absolutely shocking. Hu… 	GB	-0.6697	Negative
 _SpecialKay    _puligan … 	GB	0.0	Neutral
  We are never going to be able to vaccinate 8bn people, so the virus will always be around, abl… 	GB	0.0	Neutral
 I had no side effects after my mix	GB	-0.296	Negative
 Would you say that the AZ vaccine was the worst one for serious side effects...blood clots, blindness,… 	GB	-0.6597	Negative
One of the side effects of losing EU privileges in the UK, is that we now all see what non-EU people have always ha… 	GB	0.0	Neutral
After husband had his vaccine (astrazeneca) he was a bit unwell with side effects for a few days so I prepared myse… 	GB	0.3593	Positive
@_CarinaWh All vaccinations come with side effects. It’s how your body handles them. When a baby gets their vaccina… 	GB	0.0	Neutral
 My understanding is that the immune response to the vaccines is quite different to actual COVID (co… 	GB	0.296	Positive
Did anyone else have side effects to the #PfizerVaccine ? Had mine 2 days ago and literally feel like I've been hit by a bus.. #CovidVaccine	GB	0.3612	Positive
_Cottingham Thank you and I hope any side effects from yours are also short lasting.	GB	0.6597	Positive
Just had my first COVID vaccine. Barely felt anything and hoping for no side effects 	GB	0.1531	Positive
 Numbers are growing in side effects and deaths.I'm not going to instruct you on how to find out becau… 	GB	0.1779	Positive
_Cottingham Hopefully any side effects won't be too bas for you. Still trying to shake off the side effects from mine	GB	0.25	Positive
    Very much so. My point is even vaccines that are fully licenced are not 100%… 	GB	0.0	Neutral
     This is used at a different dosage with a di… 	GB	0.0	Neutral
    You know they can (and did) overlap, and much of the development work has be… 	GB	0.0	Neutral
Can confirm that side effects are an extreme desire to snack and watch TV.Also, I hoped this goofy joke will land… 	GB	0.7579	Positive
_Jane I’m here with you I’ve hyperemesis and I’ve barely been able to loved for months it’s awful. I feel… 	GB	0.2263	Positive
Thank you for this response ⁦⁩. Many severe #pwme have decided to try this despite the risk of side-eff… 	GB	0.1813	Positive
Had my 1st vaccine yesterday. So far no real side effects apart from not waking up until 11am 🤣	GB	-0.3566	Negative
i've been thinking abt this and unless they're severe why would u give a fuck what ur side effects are like awe i h… 	GB	-0.5574	Negative
Aching all over and want to go back to bed, when the doc tells you there aren’t really side effects from the vax don’t believe him	GB	-0.4404	Negative
_Treadwell Yay for fully vac’d up. Hope the side effects are milder this time.	GB	0.7624	Positive
Post first vaccine jab status : I am feeling great, no side effects whatsoever but I strongly recommend drink loads… 	GB	0.7964	Positive
 The truth is, these vaccinations are saving lives. The recent statistics prove that; I've had both jab… 	GB	0.3182	Positive
   Yikes, it's amazing, people who are younger are getting far more side effec… 	GB	0.5859	Positive
 _w I'll have to hurry back before the side effects kick in!	GB	0.0	Neutral
 Ah brilliant that you have a gig! Hope it goes well mate. Sure everyone will be up for a party. Jab wa… 	GB	0.92	Positive
 Working on getting over side effects of my vaccine and more gargants because you can never have too many tall Bois	GB	0.0	Neutral
Less Treatment for HPV-Related Oropharyngeal Cancer 	GB	-0.6597	Negative
  Still waiting to be called for my 2nd dose of jab. Had side effects off the 1st one reported to Doctor.	GB	0.0	Neutral
 Still collecting data from first doses - AZ side effects lasted some weeks in some and nothing in others… 	GB	0.0	Neutral
Getting covid vaccine before paper submission deadline is not fun at all. I don't have fever or any serious side ef… 	GB	-0.4592	Negative
I've have just booked my 1st COVID vaccine for tomorrow late afternoon. I'm happy and nervous at the same time! Hop… 	GB	0.4389	Positive
 Still really hurting, no other side effects though	GB	-0.6674	Negative
_graeme Wishing you a speedy cheerio to the side effects!	GB	0.5255	Positive
 Good Morning Dear Pipia! Sorry to hear you are having a few side effects from the vaccine! I’m sure it… 	GB	0.7955	Positive
 It is a relief Char xx I have mine on Sunday xx we didn’t have any side effects last time just had a fe… 	GB	0.4767	Positive
 No side effects here either!	GB	-0.3595	Negative
okay these covid vaccine side effects are no joke 	GB	0.2263	Positive
  35 MILLION jabs.Even one person with side effects is two too many, but perspective and scale is required	GB	0.0	Neutral
  I had AZ and had absolutely no side effects whatsoever, so everyone is different.	GB	-0.3597	Negative
I can deal with middle age, and my body suddenly deciding it wants to stop doing random vital things. But the side… 	GB	0.0	Neutral
I had AZ, and the first dose I had a headache that evening and slept poorly. Fine by morning, just tired. No other… 	GB	-0.5106	Negative
 Side effects knocking me about still.You?	GB	0.0	Neutral
Okay, my arm has started to hurt real bad  I hope this is it for me as far as side effects go because, no!	GB	-0.68	Negative
Finally have had my first dose. Hopefully no side effects. XxX ‍⚕️❤❤#CovidVaccine #GetVaccinated #StaySafe 	GB	0.128	Positive
Can't tell if that stress spike is vaccine side effects or just a good #Eurovision semi! 🤣 	GB	0.1007	Positive
_57 No chance walked straight out,  bollocks to that   felt fine no side effects whatsoever	GB	0.0772	Positive
@_TightWadBill Hmm strange. Didn't get side effects though this time which I guess was a positive.	GB	0.4215	Positive
If they have any concerns they should look at the real scientific evidence of harm to under 30s. More chance of sid… 	GB	-0.2975	Negative
 Triple mutant is a fancy way of saying vaccine side effects.	GB	0.0	Neutral
Let’s see what if any side effects there are from the 2nd jab! My immunity is suppressed already so 🤞🤞 there are none!	GB	0.0	Neutral
_Ball Ouch I’d wait for any side effects before hitting the pub!!! But feels good to be jabbed doesn’t it? 	GB	0.5826	Positive
_57 I felt no side effects whatsoever. I’m glad I took a newspaper.	GB	0.2023	Positive
_manners more the inconvenience of getting a jab than the side effects of getting a jab. reading about folk… 	GB	-0.4173	Negative
I don’t know if it’s the wine, vaccine side effects or what, but did that just happen? #POR #Eurovision	GB	0.0	Neutral
_Belle All good here too mate ta  Awww soz to hear it knocked you about also. I felt wiped out next day and… 	GB	0.4404	Positive
_xo I had the 2nd one I had side effects last weekend	GB	0.0	Neutral
 I was absolutely fine. Felt like I had been punched in the arm the day afterwards, but no other side effects for me	GB	-0.0955	Negative
       booked my ticket like an hour ago!… 	GB	0.4199	Positive
24 hours later definitely stronger side effects. Achey, tired and cold but definitely worth it.	GB	0.765	Positive
 Yeh thought id escaped any side effects	GB	0.0	Neutral
 I’m definitely improving, thank you. I’d hoped to skip the side effects second time round, but no such l… 	GB	0.3612	Positive
    _masiakos     … 	GB	0.0	Neutral
  We had to warm up Mums’s arms every time she had chemo as she didn’t have a PICC line (s… 	GB	0.2263	Positive
So far no side effects from the jab, apart from a very sore arm, so it’s time for a beer.	GB	-0.6453	Negative
A year ago today I was admitted to #QMCNottm with sepsis and a blood clot in my neck and brain. A year on things ar… 	GB	0.1027	Positive
17 signs of a blood clot that are easy to miss 	GB	0.3182	Positive
  The original AstraZeneca trials showed exceptional results when an initial half dose was… 	GB	0.3182	Positive
 The one thing the UK didn’t do with the Ox/Az vaccine was pause its roll out when they discovered the b… 	GB	0.0	Neutral
I love a conspiracy theory but am not sure what fucking weirdos think you can get a blood clot by being in the vici… 	GB	-0.6289	Negative
_57 To be fair, I got the blood clot shot, so it was probably good to get the blood pumping with a nice walk 	GB	0.7906	Positive
AZ experimental gene therapy has put my uncle in A+E with suspected blood clot, chest and back pain and possible lu… 	GB	-0.6369	Negative
  I’m really sorry to hear that. I hope your mum and friends recover as much as they can. My… 	GB	0.6605	Positive
  You have more chances of getting a blood clot from flying or from your birth control pills.	GB	0.2716	Positive
  There is a 1 in a million chance of a blood clot with AZ. There is a 1 in 10,000 chance of bl… 	GB	0.4588	Positive
 I must admit I only had so I could travel - now I have a blood clot a month after having first vaccine… 	GB	0.2023	Positive
  Good stuff mate, very pleased to hear. I hadn’t heard of anyone with a bad react… 	GB	0.3804	Positive
She thought her symptoms were anxiety	GB	-0.1779	Negative
'Selfless' mum dies of a blood clot after thinking her symptoms were anxiety  	GB	-0.1779	Negative
I’m pro vaccination and had the AZ myself. I’m also fit in my mid 40s. Would I take the AZ if I had a choice? No I… 	GB	0.0772	Positive
 Hi James, a friend of mine in his mid 40s (very fit guy) has had a blood clot (confirmed) caused by AZ.… 	GB	0.6908	Positive
"The cold has been know for decades to make ""thicker, sticky, easier to clot"" blood (as ...  via "	GB	0.4215	Positive
 I'm ok luckily. Was astrazeneca. Om one of the lucky ones who didn't have a blood clot! Im annoyed… 	GB	0.8221	Positive
Turns out a blood clot in your lung isn't fun 🤦‍♀️ atleast this has happened after all my assignment deadlines… 	GB	-0.4023	Negative
_Canada  Maybe this if you are one of the unlucky ones right Tam?	GB	0.0	Neutral
 Yes, be my guest if you want to convince her me my sisters and brother and the next door neighbour ha… 	GB	0.6124	Positive
  this young guy had it worse :/ over 6ft of his intestine gone due to it	GB	-0.6705	Negative
 You’re several hundred times more likely to get a blood clot from the contraceptive pill or flying somewhere.	GB	0.0	Neutral
   Well, over 30 million doses have been given, how many had a problem?Bea… 	GB	0.2732	Positive
Learning in obstetrics and gynaecological thrombosis' is a free webinar from  as part of #NTW. Chaired… 	GB	0.5106	Positive
" My dad called one of his PCs ""Throm"" (short for thrombosis) cos he was a slow moving clot..."	GB	0.0	Neutral
  Had a very very late stent thrombosis about two weeks ago. Patient had stopped all therapie… 	GB	-0.2263	Negative
These effects include pathways linked to:➡️ Extracellular matrix remodelling➡️ Thrombosis➡️ Inflammation(3/8)	GB	0.0	Neutral
First jab ✅Thought it was never going to happen. That’s the price of being healthy. 	GB	0.4019	Positive
Anxiously waiting to have my first jab, could only get an appointment in a big vaccination point, beginning to feel… 	GB	-0.2263	Negative
_stef Hahaha...Good to know they've had the jab too...	GB	0.0	Neutral
Finally back with the long runs. Covid jab well behind me.  	GB	0.2732	Positive
_stef Ah, right... Was it AZ? And how were you on the first jab?Glad you're improving today though...	GB	0.4871	Positive
3/3 Success of emergency use. 	GB	0.2732	Positive
Had my first dose of the covid jab this morning.Havent even made a joke about Microsoft or chips or muzzles etc. Letting the side down.	GB	0.296	Positive
 Thanks Chise. So if, at 21 days, we’re not at full efficacy but it also doesn’t take 12 weeks to re… 	GB	0.2382	Positive
 I had headaches and aching arm for a week but on day 7 after 1st jab all good and I feel ok .	GB	0.6757	Positive
 As a people’s representative he wanted them people to Atleast get the first before him getting the second.… 	GB	0.0	Neutral
  Just see where South Africa are too afraid of the jab and continue to live their lives as… 	GB	0.0	Neutral
_ Me too. Happy jabbings. Heard that the 2nd jab has no issues. Let's see.	GB	0.3612	Positive
  Second jab	GB	0.0	Neutral
 Morning Andy thank you sugar I will do...I'm just having a reaction to my second jab xxxx	GB	0.3612	Positive
  Good to hear that. Been over 3 weeks since my second jab so need to start getting out a little more	GB	0.4404	Positive
However, if you try to reschedule your second jab to earlier, the system makes you to cancel your second appointmen… 	GB	-0.25	Negative
 WTF are they doing full stop?Casually spreading the Indian variant around.Pun Jab required 	GB	-0.6739	Negative
 I will do...I should be ok by tomorrow I had the same reaction to my first jab xxxx	GB	0.296	Positive
 Hope you've had your foot and mouth jab. 	GB	0.4404	Positive
‘Eye fink vat we dun a gud jab at tackering Kovid and Breaks-It,Handru’.....feck off you moral vacuum,Patel! 	GB	0.0	Neutral
  Thanks. I have one expert saying it's all good and another saying it's not good and my hea… 	GB	0.8271	Positive
    I am in the 50-55 group which is classed as vulnerable.… 	GB	0.0	Neutral
 Ok had second jab yesterday morning ffs kept falling asleep all day 🤣🤣	GB	-0.4939	Negative
 I get my 2nd covid jab on Wednesday	GB	0.0	Neutral
 What exactly does the term 'effective' mean in context for this particular trial jab? Does it mean it 90%… 	GB	0.0	Neutral
2nd Jab today followed by Liverpool away. Think I’ll wait longer in the jab centre than the recommended 15 mins!  #cpfc	GB	0.2714	Positive
 More reason for everyone to get the jab when offered. No excuses… no reason not to!	GB	-0.5707	Negative
 I had my 2nd jab yesterday, thank you - and thank you NHS.	GB	0.6124	Positive
_2697 Well my eldest 33 married to a wife with a mental immune system n two Kids ..has already had first Jab.. his choice....	GB	0.5106	Positive
 I’m sick of people being nosy about the jab! What has it got to do with anyone else 	GB	-0.5562	Negative
I have my second AZ jab next week , I am sure  im not blown in wanting to know how long I need to hold on before I… 	GB	0.3182	Positive
 _MK  So pretty much the same outcome as not getting the jab then🤷‍♀️	GB	0.5413	Positive
 Was talking about shitting on jab we met but nvm	GB	-0.2263	Negative
Red and green should not be seen. Except when your taking  for her second jab 	GB	0.0	Neutral
 Morning Pete, no ill effects from the jab I hope. How’s Olly? 	GB	-0.2732	Negative
 Got mine Friday, was fine after my 1st jab tbh	GB	0.2023	Positive
 Not all 1000 people will be there at the same time! I was given a time slot and the were about 15 pe… 	GB	0.0	Neutral
2nd jab done (Astra Zeneca) felt awful after the first one. Let's hope for a better reaction this time!	GB	0.4753	Positive
Welcome to this edition of “Am I reacting to my Covid jab, or am I just hungover from the #Eurovision cocktails?” 	GB	0.4588	Positive
Was thinking this yesterday. I felt nothing with my first jab, my second one hurt.   	GB	-0.5267	Negative
   _Taiwan Because it's evil to use Communism/Socialism jab for them?	GB	-0.6597	Negative
 I’m hoping to get off lightly from yesterday’s 2nd jab!	GB	0.4753	Positive
   _landCouncil _Amble    2nd j… 	GB	0.0	Neutral
" That's going to be me!""Only one jab? Paupers!!"""	GB	0.0	Neutral
  _xo   Remainer, it was late and I was suffering th… 	GB	-0.4767	Negative
AhahahaYou get no sympathy from me you schmuks	GB	0.0772	Positive
  Because thwy only care about tou getting the gene therapy jab, i wonder why	GB	0.4939	Positive
 Yes, exactly. I had my second jab 2 weeks ago so starting to feel brave now 	GB	0.7269	Positive
Second jab done, bitches!! 	GB	-0.6688	Negative
 Morning  covid jab day for me today!	GB	0.0	Neutral
 Hope jab 1 hasn't floored you too thoroughly. I was ok with being with others around a table, though we… 	GB	0.6573	Positive
NHS staff slam Labour MP Yasmin Qureshi's claim that a mile is too far to travel for a jab - while Tory councillor… 	GB	-0.3818	Negative
_Kennerley The flu jab is at times 32% effective thats why in 2017/18 50,000 deaths were caused by ineffective jab.	GB	0.0	Neutral
 Good morning Maddie xx had a little lie in this morning xx off for my 2nd jab this morning xx just star… 	GB	0.4404	Positive
They won't halt the jab program because it is doing exactly what they planned. 	GB	0.0	Neutral
   _Nolove Not everything is about u mateu have a decent jab but it’s not the best in the ufc	GB	-0.6759	Negative
 Is his jab like a piston?  #UFCVegas27	GB	0.3612	Positive
Thoroughly enjoyed those 5 rounds. Rob Fonts jab pieced Cody Garbrandt up but Codys chin held up and was still thro… 	GB	-0.0009	Negative
His jab is great!	GB	0.6588	Positive
Lundy makes Zepeda miss with his jab often but loses the round due to inactivity. 2 a piece. #ZepedaLundy	GB	-0.5023	Negative
__Race    1/2 No not yet. NHS Digital tell me they are investigating, b… 	GB	-0.296	Negative
 Such a relief when the jab and 3 weeks are up. Stay safe!	GB	0.7424	Positive
Starting to feel the effects of second jab :( and I feels horrible I’m pretty shore I can feel my blood pumping	GB	-0.4939	Negative
My arm isn't magnetic i aint got 5g and don't do conspiracy theory bollocks.....Just get the jab #saveALive	GB	0.4168	Positive
Covid jab DOES beat Indian variant 	GB	0.0	Neutral
the BBC hard charging the second jab bollocksThey &amp; company’s have everyone under control, em all🤘	GB	-0.1027	Negative
 I felt ‘off’ for 48 hours after the first jab.	GB	0.0	Neutral
When u get the call get the jab says Twat Wankcock. I’ve had 2 texts and a letter. But not a call so no sorry Wankcock 	GB	-0.8336	Negative
Good performance by Eggington. Improved lateral movement, more patient, and using his jab more, which has improved also. #EggingtonMolina	GB	0.8542	Positive
_9talk  Tell Lee lee thx for the follow Dom have followed back need to get off to bed had secon… 	GB	0.3612	Positive
2nd Astra Zeneca jab has knocked me sideways. All worth it though. Get your jab 	GB	0.2263	Positive
See..... Now let's stop the scaremongering!! Get the Jab 	GB	-0.4184	Negative
 I'll be there Monday for the youth cup final........then Tuesday for my 2nd jab!take care UTV	GB	0.5411	Positive
  They care about you!Pay your taxes and be a good citizen (take the loving jab)!	GB	0.8906	Positive
 Well said Phil. My wife and I thought the venue (Tile Hill), staff and volunteers were very helpful. My 2n… 	GB	0.6361	Positive
     ...If you don't know people who have died of… 	GB	-0.5574	Negative
Second jab on Monday! Time to start planning more adventures x 	GB	0.4561	Positive
Having had the jab a few weeks ago, I'm strangely drawn to vote for this! #AZE #Eurovision	GB	-0.3595	Negative
 And you’ve had you’re jab just like millions others so what.	GB	0.3612	Positive
_Pine Jab 1, minor fever, lethargy and brain fog for a day and a sore armJab 2, burning warm but now quit… 	GB	-0.25	Negative
 I felt exactly the same, morning after my first jab I felt like I had been hit by a truck. Today I… 	GB	0.3612	Positive
4th Clovid jab text  today to get the vaccine now cos of the Indian variant!! What a load of shit!!	GB	-0.6973	Negative
Ive had no reactions to my second jab other than repeating myself, other than that, no other reactions other than repeating myself.	GB	-0.5267	Negative
First jab done courtesy of the brilliant  at  Rock and roll Saturday night! #CovidVaccine… 	GB	0.7644	Positive
 Will the NHS offer the 30 age group the vaccine by walking in ?I really want to get my jab out the way !	GB	0.2228	Positive
First jab ✅ Super efficient from the  team at the vaccine centre in Walsall today! #CovidVaccine 	GB	0.7901	Positive
 Fear ye not good sir, if the EU citizens here have to rely on #PritiPatel's digital settled citizen d… 	GB	-0.6814	Negative
I got the bus to VP for my Jab🤣It was great to be around the place again ❤️ 	GB	0.6249	Positive
NHS opens up life-saving COVID-19 jab offer to 32 and 33 year olds as England tops 50 million doses given… 	GB	0.5106	Positive
NHS opens up life-saving COVID-19 jab offer to 32 and 33 year olds as England tops 50 million doses given -… 	GB	0.5106	Positive
 In this day and age,most people know HIV isn’t transmitted by touch. So I’m shocked these nurses didn’t… 	GB	-0.3774	Negative
_39 excellent same here. Had it about 4 hours ago and feel fine, arm just soar. After the first jab I w… 	GB	0.6705	Positive
Get the jab.End up on the slab. 	GB	0.0	Neutral
Second glass of Wine and it's numbing the Covid jab after effects nicely 	GB	0.2023	Positive
Exercise this week has really slumped following my second covid jab. Desperately trying to improve it a bit today 	GB	0.0772	Positive
 Get your jab? He's lining up folks, so jab him on his snout at any opportunity	GB	0.4215	Positive
Soldiers Who Refuse Jab Will Be Educated, Docs Complain About Doing Thei...  via .… 	GB	-0.5719	Negative
OH's 2nd jab has been brought forward to tomorrow. 3 weeks earlier than originally in.  Yay	GB	0.5267	Positive
"If there's not a #Eurovision entry that goes ""jab, jab, jab, ding a dong"",  I shall be disappointed"	GB	-0.4767	Negative
Seems as if the BBC are backing the new govt. 'pop-up and jab' tactic. 	GB	0.0258	Positive
Jab 2 completed. Thank you NHS.  	GB	0.3612	Positive
Got my jab today. No brave boy sticker.  Fucking raging. #nhs #CovidVaccine	GB	-0.3597	Negative
Second jab done.	GB	0.0	Neutral
  I was tempted but.. I wanna wait for my jab as I dont trust others to not lick my face	GB	-0.4023	Negative
 In the US criminals are being offered to have sentences halved if they have the jab 	GB	-0.5423	Negative
walking home after my second jab 	GB	0.0	Neutral
Second jab DONE! Amazing NHS staff providing an incredible service #blessed #IstandwithNHSstaff	GB	0.6239	Positive
 Had mine 2 weeks ago. Had it on the Thursday morning, felt fine on the Friday day and felt really awful on… 	GB	-0.3597	Negative
I was 33 all this week though… but me getting that sweet jab action in two weeks. 	GB	0.6124	Positive
  Can’t wait! Covid jab followed by my boys playing at my favourite place!	GB	0.3365	Positive
 _bunny   I am 51. I had my second jab two days ago 🤷‍♂️	GB	0.0	Neutral
  Had a text yesterday. My 2nd jab has been bought forward 4 weeks. Next Thursday now. Wife has alre… 	GB	0.0	Neutral
 _Donohue But on a serious note, I’m terrified of needles. Like ridiculously terrified. Never had my TB jab or anything.	GB	-0.8481	Negative
 superb organisation at the bowling centre for 2nd jab, in and out in 5 mins, the nurses and staff where superb .	GB	0.8481	Positive
" I hope your dad isn't as rude as the nurse who did my second jab. She said to me: ""You'll feel a prick!… "	GB	0.688	Positive
  My second jab isn’t until end of July and they can’t be bought forward ! It’s also exam… 	GB	0.0	Neutral
Second jab done! Take that COVID you jerk! 	GB	-0.4559	Negative
  🤓🤓Iv had a fun filled day had jab bin Costco just had a power nap waiting to light bbq bi… 	GB	0.5106	Positive
Had my 2nd covid jab 3 days ago. Still feel like crap. What the hell do they put in it ???	GB	-0.7383	Negative
_dent Perfect word for today after 2nd jab.	GB	0.5719	Positive
 I've done that, unfortunately my local MP is idiotic, had covid quite bad himself but then still said anti… 	GB	-0.6593	Negative
 I got my 1st vaccine in the 1st week of april. The 2nd jab is due in June. No one has got a jab in Net… 	GB	-0.296	Negative
Woohoo! Jab x 2. ✅✅ Thank you to the NHS and everybody involved in making this happen. 	GB	0.7263	Positive
Make no mistake about it, the covid Jab will eventually be included in baby immunisations.	GB	-0.5574	Negative
 So for those of us who unfortunately had the first ‘jab’ with NO intention ever of having another one, wil… 	GB	-0.6523	Negative
2nd jab booked for next week.	GB	0.0	Neutral
_potter My sons jabbed already 29 and 25. Their clinic waS full of same age cohorts from their school. Doctors… 	GB	0.0	Neutral
Hard right Labour attack  because he’s not disclosed having taken the Covid vaccine jab! I don’t thin… 	GB	-0.5848	Negative
