Tweets	Country	Compound	Analysis
34-year-olds will receive a text message offering them the jab over the next couple of days 	GB	0.0	Neutral
Seated in clinic waiting area for covid jab dose 1.So that's nice.	GB	0.4215	Positive
 I had the AZ. A bit feverish the day after my first one. Took painkillers and had an early night. Fine the d… 	GB	0.2023	Positive
 Episode One: A Jab From Pfizer	GB	0.0	Neutral
For various reasons which I can’t yet go into I have had a very busy few weeks. Finally sitting down to do that fav… 	GB	0.0	Neutral
_x I had my second jab on Monday and my arm killed the next day and having headaches too.  I’m lucky I’m… 	GB	-0.4019	Negative
 I had my first Pfizer jab last week,and I was only a little sore around the injection site for a c… 	GB	-0.2975	Negative
 There’s not one putter in there that I couldn’t 3 jab with.	GB	0.0	Neutral
 I've never had a flu jab. Can anyone get it?	GB	0.2924	Positive
Extraordinary that even on this programme, they want everyone to be vaccinated before we unlock the country.No, o… 	GB	0.0772	Positive
4 hours after jab and only a slight ache 🤞let's see what the morning brings.....	GB	-0.3818	Negative
 2nd Jab on Sunday	GB	0.0	Neutral
Unbelievable that younger people are not getting their first jab! You are getting it to protect everyone. Don't be… 	GB	0.5707	Positive
Ive had my jab so let me into Carrow Road now. Thank you, please. #NCFC	GB	0.5859	Positive
I was really asking about the authorities that push the jab, not those taking it. 	GB	0.0	Neutral
  I think so. Maybe the tiniest bit left. Got my covid jab too. The glories of being on leave.	GB	0.4404	Positive
1. What is the motivation for people against the jab? 2. What is the motivation for those pushing the jab? Anyone?	GB	0.6531	Positive
Woohoo! 2nd Jab booked!!	GB	0.6341	Positive
 I am having my second jab in about 3 weeks time.	GB	0.0	Neutral
_Dwaynee    It didn't, they choose to allow the commission to take the… 	GB	0.2263	Positive
Today's #shirtoftheday is this _City number. One of my favourites from recent seasons and I wore it today… 	GB	0.0772	Positive
I’ve had my first jab! I’m not saying it’s gone badly but I’m now operating MS DOS...	GB	-0.3274	Negative
 I agree if they want there freedom then best they do there bit and get jabbed. When this third wave hi… 	GB	0.9042	Positive
 Absolutely no negative reactions to either jab.	GB	-0.7559	Negative
Please provide evidence for that comment. I’ve travelled to protests in Berlin Stockholm and Copenhagen - no experi… 	GB	-0.2023	Negative
  Oh jenny I was like that with my 1st jab, you poor thing. Gonna be a rough 24hrs for you.… 	GB	-0.1531	Negative
 Hi please can you advise what jab is being given for the under 40s at Castle Quarter- Norwich?	GB	0.3182	Positive
_Pickering I felt I had a chill for 20 minutes 30 hours after the first AZ jab and that was all. You’re much… 	GB	0.0	Neutral
_  Totally agree. I’ve just had a similar conversation with my son over dinner. Not sure i… 	GB	0.2098	Positive
 Got my second jab Thursday.., nahnahnahnahnah 	GB	0.0	Neutral
Attending for the Covid 19 jab at the local vacation center is akin to living out a scene in a science fiction movie.  Surreal.	GB	0.0	Neutral
I got the call to book my jab and they had an appointment for tomorrow!	GB	0.0	Neutral
Got my first jab on Thursday! Hell yeah  	GB	-0.5707	Negative
  The recorded messages are backing up on my phone from the nhs asking me to book my first… 	GB	0.0258	Positive
 My brothers birthday on fridaaaay and getting my second jab other than that nothing too exciting for rest of the week 🤣 wbu? Xo	GB	-0.3875	Negative
I just saw a FB post where the poster suggests she’s now “legal” because she’s had a second Pfizer jab. She was cel… 	GB	0.0	Neutral
Second jab booked! 	GB	0.0	Neutral
    You really don’t understand the law if you think you could s… 	GB	0.0	Neutral
Anyone over 50 successfully brought their second jab forward? Have heard of two opposite experiences and one frie… 	GB	0.4939	Positive
Just booked my second Covid jab. Happy Tuesday 	GB	0.5719	Positive
Well, that was better than most Mondays. Smashed a load of work, got my first COVID Jab, delicious anniversary meal… 	GB	0.8271	Positive
 _Stratford_ Tell that to my 41 year old healthy  patient who had a stroke a week after her #jab #Enough	GB	0.4019	Positive
_lordy _rebecca No one I have spoken to,who have had jab,did not know they are still in trial??I don't thi… 	GB	-0.3736	Negative
#CovidVaccines New research released by YouGov today show that the UK has the highest vaccination enthusiasm in t… 	GB	0.4404	Positive
 Just make having a jab in any area of high infection compulsory....end of.	GB	0.0	Neutral
_norisk I hope this photo doesn't come back to haunt himI've noticed when some people post they have had… 	GB	0.0516	Positive
 I am so mad Wendy I was told I could not fly unless I had jab now I find out that was not true all I n… 	GB	-0.7027	Negative
Got my first jab booked for Wednesday. I assume you all wanted to know, right?	GB	0.0	Neutral
  I do but I don't piss people off what I believe in by annoying them. That's why ER will g… 	GB	-0.1687	Negative
I’m negative for the jab!	GB	-0.6114	Negative
So the Paget have a massive amount of left over vaccines so have offered everyone over 25 a walk in jab. It’s utter chaos 	GB	-0.5719	Negative
 Make vaccinations compulsory in areas of high infection....just give them 72 hours to get a jab...then bollocks to them.	GB	0.0	Neutral
 My sister, who is younger than me, suffered pretty bad the day after her first vax and warned me to… 	GB	-0.6808	Negative
 That’s not on mine yet..I have the vaccine jab date section…	GB	0.0	Neutral
I’m considering the jab.Remind me. What are its benefits and drawbacks?	GB	0.3818	Positive
First jab done!	GB	0.0	Neutral
 Intolerable....make the jab compulsory for all adults...end of.	GB	0.0	Neutral
 My first I had text at 9.30am, had jab at 3.50pm the same day!	GB	0.0	Neutral
_ Lovely jab!	GB	0.6239	Positive
_crystal  He takes it a bit too far with the giant jab at the end though.	GB	0.0	Neutral
Those who think the jab is “life saving” 	GB	0.0	Neutral
 *If you've had the vaccine. The majority of people who are out mixing at work, school etc. or socially from to… 	GB	0.0	Neutral
Queues waiting outside the Kings Lynn Corn Exchange this morning waiting for their jab. 	GB	0.0	Neutral
 It's always good to be busy, I feel like I haven't stopped since starting my new job . Generally li… 	GB	0.7241	Positive
#COVIDVaccination I was 60 this week, I've had my first jab &amp; am due my second on June 3rd: on balance would it be… 	GB	0.0	Neutral
 Strange, isn’t it? 1st Pfizer jab I was fine and 2nd I had complete brain fog and felt exhausted!  Really… 	GB	-0.4199	Negative
 That includes all you effing idiots who think they are being somehow sensible by avoiding the jab....you are killing folk.	GB	-0.7783	Negative
   Trust SAGE 🤣 Trust the GOV  I’m eligible for the jab but not having it. My choice 	GB	0.5106	Positive
Ooooh!so if you had covid after jab,it's the underlying condition that killed you!!but if tested +ve before jab,it… 	GB	-0.7488	Negative
  _JR_Lawson     I have had a text to bri… 	GB	0.0	Neutral
 Aw, sorry they are feeling sick but glad they have had the jab to keep them safe. You are doing a very… 	GB	0.7783	Positive
 Oh, glad to hear this! Yup, waiting for jab 2 (on Saturday) then we can re-enter the world!	GB	0.555	Positive
Had my second Pfizer jab on Thursday and feel like I’ve been run over by a bus after being on a very long cycle in… 	GB	0.3612	Positive
 I have just had my second AZ jab. 1st one: no effects whatever. 2nd: slight clamminess and light-headedness.	GB	-0.296	Negative
Second jab achieved, but I'm still traumatised by this in the waiting space 	GB	-0.6808	Negative
Had my second jab yesterday, work up late, just back from dog walk…it’s OK lie on the sofa all day and watch Grey’s… 	GB	0.4466	Positive
 If fully jab with the experimental vax why you still wearing the mask and social distancing shouldn’t… 	GB	0.0	Neutral
  Because it reduces the incidence of hospital admission as does the flu jab!!	GB	-0.4912	Negative
 10 days to go for my second.  I had the AZ jab and it was a non event, mildly sore arm from a day… 	GB	-0.3612	Negative
Why are no Norwich Vaccination centres coming up when I’m trying to book a jab? Makes no sense.	GB	-0.5267	Negative
 Can’t jab against stupidity 🤷‍♂️	GB	-0.4404	Negative
Had my first jab Thursday - Pfizer one - no bad pain in arm and the second head that’s grown is quite useful :D - j… 	GB	-0.1269	Negative
 Granger mate! Me too. I'm in the control group as far as this experimental vaccine is concerned!No eff… 	GB	0.0	Neutral
AZ Jab +38hrs. Aching arm numbed with copious G&amp;T’s. Should have been in bed 5 hours ago. Haven’t eaten anythin… 	GB	-0.6249	Negative
Omg not people getting magnetic ARMS CAUSE OF THE JAB	GB	0.0	Neutral
So it's been almost a week since I got fully vaxxed... And I have siiiiiick!! I don't think it was the jab. I think… 	GB	0.0	Neutral
_UK   _UK    Great documentary wasn’t it.… 	GB	0.6249	Positive
No it won’t. Refuse the Jab - take the risk. We are ending this. 	GB	-0.6705	Negative
  Everyone is different, no one is guaranteed to feel the same to the next person after having… 	GB	-0.296	Negative
So today I had my first Covid jab. Everyone was very polite considering there was so many people to get through. Li… 	GB	0.0	Neutral
Not gonna lie but would of preferred the Pfizer but still glad to receive the vaccine. It all helps and light at th… 	GB	0.8126	Positive
   Ditto Liza. I was almost disappointed there wasn’t a second referendum so… 	GB	-0.4228	Negative
"'But not everyone wants the jab. In the UK, for example, 12 percent of people are ""strongly hesitant"" about getting… "	GB	0.0258	Positive
"""I said 'it's the AZ, isn't it?', but she replied 'no, it's the Pfizer one.'""Health officials have apologised aft… "	GB	0.1531	Positive
“In a bar on the Piccola Marina… at last!”England opens travel 'green' list, Capri goes 'Covid-free' and Dracula's… 	GB	0.0	Neutral
  I had my first jab a month ago. No by issues. Can’t wait for the 2nd. Just had a slight… 	GB	-0.296	Negative
_Lansbury_Ltd  Your 2nd jab will ok then. Hope you improve mood and ache wise 	GB	0.8176	Positive
So after having my Jab we popped in to see the Nova and installed my New gas struts from SGS Engineering. But being… 	GB	0.0	Neutral
 Ironically, I had my first jab yesterday and I ache like fuck, hence my bad mood and slight intolerance 	GB	-0.7964	Negative
_Marlene  Had my first jab yesterday. Feel absolutely fine. So quick efficient and easy. Important people have the jab.	GB	0.8347	Positive
Going for my jab soon omg Least I'm doing the right thing though rather go through with it if anything.	GB	0.0	Neutral
Or we could just go If ya aint had the jab these are the rules and if you have then there is another set of rules 	GB	0.0	Neutral
Guess who gets their jab today? #COVIDVaccination #GetVaccinated 	GB	0.0	Neutral
2nd jab yesterday and it feels like someone Is trying to pull my skull out of my eye sockets	GB	0.3612	Positive
2nd covid jab today, my arm is frakkin killing me 	GB	-0.6597	Negative
_ Non event for me after my first jab, arm a bit sore for a day or two and that was it.  Got number two later this month.	GB	-0.296	Negative
  Sorry I mis-read yours but it does seem as if GPs less likely to have booked 2nd jab	GB	-0.0387	Negative
Day 14It fucks you upYour second jabIt don't mean tooBut it do(es)Only 3m 	GB	-0.4767	Negative
Day 14It fucks you upYour second jabIt don't mean toBut it do(es) 	GB	-0.4767	Negative
_domain_names My other half had a text from his GP. Having second jab tomorrow, about 5 weeks early	GB	0.0	Neutral
Surely most over 50s have their second jab already booked (or even already had it?) anyway? I do, it’s not til 15th… 	GB	0.504	Positive
Surprise vaccination today! Local Drs called our school to offer spare vaccines to our staff so a whole bunch of us… 	GB	0.3382	Positive
 Agree, re long Covid, that's a proper concern.I'm on week 9 of my 12 week schedule for a second jab, I gues… 	GB	0.3612	Positive
  Looks like I’m getting my 2nd jab in the next few days.	GB	0.3612	Positive
I’m sitting in Cringleford having had my second jab. Whoop whoop!	GB	0.0	Neutral
It’s done!...easy, didn’t feel a thing..now waiting the 15 mins, then book jab 2 and can go back home	GB	0.0	Neutral
Had my second jab. Give it two weeks, and I have over 90% protection from covid. Tiny needle, big benefit #vaccine	GB	0.4588	Positive
About to leave for the jab....and I’m now feeling sick haha terrified of needles haha	GB	-0.25	Negative
  Might help if I read the first bit 🤣🤣🤣🤣. I am blaming my second jab!	GB	-0.2003	Negative
   I've got my second jab at the end of May, and now booked my hotel in B… 	GB	0.0	Neutral
Eric Clapton’s experience with the jab. 	GB	0.0	Neutral
Yay!...just got the message that I can now book my first jab...nice! (Have to do it after work though haha)	GB	0.0	Neutral
_we I suspect the reason being that despite their lies they know the uptake is not sufficient to bring them… 	GB	0.0341	Positive
Well that’s the 1 year old’s 4 jabs done. My first vaccine later then my wife’s second jab this evening!! #nhs #covid #vaccine	GB	0.3987	Positive
Second jab today! Much excite!	GB	0.5696	Positive
Received my text last night to book my covid jab. Booked for this afternoon. That was swift! Well done #COVIDVaccination #nhs #norfolk	GB	0.4926	Positive
The world’s first recipient of a Covid-19 vaccination, Margaret Keenan met a giraffe calf named after her at… 	GB	0.0	Neutral
 I heard on radio they will be considering looking into whether under 18s shud get the jab	GB	0.0	Neutral
Our service plans use only genuine #ŠKODA approved parts which are fitted by specialist ŠKODA trained technicians s… 	GB	0.4215	Positive
You can be reassured that your #Motorhome will be in safe hands as we're an Independently Assessed Approved Worksho… 	GB	0.8126	Positive
 I bet it was approved too.	GB	0.4215	Positive
Brake tests can be done quick &amp; easy using our DVSA approved BrakeCheck as seen here:  	GB	0.6908	Positive
 #volvo approved bodyshop, repairs always #guaranteed	GB	0.4215	Positive
Congratulations to the best PhD buddy &amp; housemate there is, Dr Welsh, for getting your corrections approved (finall… 	GB	0.8979	Positive
 _ferret The planners weren’t fully awake when they approved that signage were they? (assuming they were asked)	GB	0.4215	Positive
   So which is it, the Govt approved things too quickly, or not quickly… 	GB	0.4215	Positive
 No-one attempting to silence workers. UNISON are addressing AMM! Motion not accepted by EC because… 	GB	-0.2746	Negative
 Volvo #approved bodyshop. Repairs guaranteed	GB	0.0	Neutral
   The free speech brigade telling people to talk about only approved topics again? Imagine my shock.	GB	0.5423	Positive
Controversial seaside flats approved - but can't be sold as holiday lets 	GB	0.6187	Positive
Lady Mole Catcher is an Approved #BuyWithConfidence member!Find out more about the scheme at… 	GB	0.4753	Positive
Gerald Giles is #Norfolk and North #Suffolk’s approved #Miele Service Center. Our experienced and highly trained Au… 	GB	0.4215	Positive
Project  is working collaboratively to holistically combine services tackling #obesity and… 	GB	0.0	Neutral
  Rushing to get your request approved  JG but there may be a delay cos sheep can be tricky to… 	GB	-0.4497	Negative
If you're looking for a #Rapido #motorhome we're an officially approved #Rapido dealer for Norfolk with a great ran… 	GB	0.7845	Positive
 Does this mean the 2 initiatives approved in 2011 are also negated by this decision?	GB	0.4215	Positive
All our service plans use only genuine #ŠKODA approved parts which are fitted by specialist ŠKODA trained technicia… 	GB	0.4215	Positive
Green light for new shop's alcohol bid 	GB	0.0	Neutral
More Magnetic Injection Site Videos  via 	GB	0.0	Neutral
 That the injection mate, it’s checking the signal	GB	0.0	Neutral
 Yes .....I didn’t enjoy 28 days of self injection.  I hope you are almost finished the course. 	GB	0.8316	Positive
_the_BT He gave me a Prevomax injection to cut down the nausea and probiotic for 5 days	GB	-0.2732	Negative
 He gave an injection to cut down the nausea, stuck a thermometer up my back side  and some probiotic stuff	GB	-0.4767	Negative
"Walked into kitchen to hubby playing some   to 15. I exclaimed ""ooh 1 of the best british artists E… "	GB	0.7184	Positive
Just had an email confirming 15 had his meningitis injection in left arm. Quickly followed by an email confirming h… 	GB	0.0	Neutral
A fresh injection of inspiration from printmaker Paul Catherall in this morning’s post. Thank you  	GB	0.802	Positive
  Yes it was only the next day after i got the injection.	GB	0.4019	Positive
 I wrote a short story with a pen and paper. I got so into it I ignored the slight ache in my elbow.Damag… 	GB	-0.6326	Negative
  Got Pfizer and all i had was a warm arm and got a bit thick where the Injection was. After 24 hours no issues.	GB	-0.0772	Negative
 Had both of mine too. Pfizer here. 	GB	0.0	Neutral
Have been Pfizer’d! Wooo	GB	0.0	Neutral
_Clifton78 Welcome to the Pfizer Club 	GB	0.4588	Positive
I’m a Pfizer chief.	GB	0.0	Neutral
 Pfizer for me I believe.	GB	0.0	Neutral
 You'll unlikely to have any issues with pfizer	GB	0.0	Neutral
 Pfizer,. Next morning and still OK apart from light  dead arm	GB	-0.3328	Negative
Got that Pfizer today! 🤟	GB	0.0	Neutral
 Nope. I had AZ Abi had Pfizer	GB	0.0	Neutral
  Yep, Pfizer and feeding my 9 month old (was 5 and 7 months when I had it).	GB	0.296	Positive
 Ain't no conspiracy here... But be prepared to feel poopy a little while after. I've had both my Pfizer… 	GB	0.6771	Positive
 I’ve had both,(Pfizer ) nothing first time, a bit tired second time , had a good nights sleep , 1st in a long time	GB	0.0	Neutral
Following my previous tweet...one of the many Pfizer Chiefs of the #NNUH  	GB	0.0	Neutral
Love this!! Our own Pfizer Chiefs vaccinated 60,000 people since they began, flippin' amazing team #TeamNNUH… 	GB	0.8713	Positive
First dose, baby!Hospital had surplus Pfizer that was about to go outta date. Three hours spent queuing in the rain, but well worth it.	GB	0.6476	Positive
 Rad that they have a stamp. Pfizer barely feels like a word anyway, let alone when you’ve written it 100 times a day 🤔🤔	GB	0.0571	Positive
 _  Interview with Michael Yeadon, former VP &amp; CSO of Pfizer, where he worked for 1… 	GB	0.0	Neutral
24 hrs on from having the Pfizer vaccine &amp; super-disappointed. After an anticipating a weekend's guiltless convales… 	GB	0.2023	Positive
 Children have nearly no risk of become heavy injured. But nowbody knows anything about long time illnesses.… 	GB	-0.7184	Negative
 SO pleased to read that you've had your vaccines, fantastic news! I had my second Pfizer on Thurs,… 	GB	0.8324	Positive
_norris I had Pfizer mate only had good arm ache after very slight headache which paracetamol sorted it out 	GB	0.0772	Positive
   Does the vaccine improve the long Covid?	GB	0.4404	Positive
 My arm isn't magnetized, and I've had two Pfizer vaccination shots. This isn't fair. I was going to set… 	GB	-0.2411	Negative
I have no sticker and no card but I have been jabbed. Pfizer :)	GB	0.4215	Positive
If adverse events include 'being a sweet dude' then, 3 hours post-jab, I can report the Pfizer vaccine has claimed another scalp.	GB	0.128	Positive
Just had a lovely drop of Pfizer	GB	0.4019	Positive
Season 2 of the Pfizer: completed it mate. #ThankYouNHS 	GB	0.0	Neutral
Feeling sick because of second Pfizer dose AMA	GB	-0.4215	Negative
Second dose of my Pfizer! Thank you to the amazing NHS workers and volunteers! #NHSheroes #COVIDVaccination	GB	0.7835	Positive
  Which one did u have? From what im hearing, with the astra zeneca ones ppl r worse… 	GB	0.0	Neutral
Walk in vaccinations of the Pfizer vaccine for those eligible are available at Hayden House, Bridge Road, Lowestoft… 	GB	0.0	Neutral
I got this text less than 24 hours after my Pfizer vaccine, coincidence? Surely not haha 	GB	0.1078	Positive
And why are #AmericanAirlines banning anyone who has had #AstraZeneca #bloodclots #dvt oh dear! You won’t be travel… 	GB	0.4389	Positive
Just back from having my second dose of the AstraZeneca vaccine. Time for a coffee and on south the rest of my day!	GB	0.0	Neutral
First vaccine done... #AstraZenecaThought this was a bit rude being a foxy 41 year old 🤣 	GB	-0.4588	Negative
